home_team,away_team,rolling_chances_home,rolling_chances_away,rolling_xg_home,rolling_xg_away,rolling_shots_home,rolling_shots_away,rolling_shots on target_home,rolling_shots on target_away,rolling_deep_home,rolling_deep_away,rolling_ppda_home,rolling_ppda_away,rolling_xpts_home,rolling_xpts_away,result
16,8,47.8,34.6,0.7,1.252,8.4,10.6,2.4,4.0,3.6,4.4,12.986,15.373999999999999,0.7419999999999999,1.064,0
19,10,37.2,44.0,1.4140000000000001,0.586,11.8,7.8,4.0,2.4,4.2,2.0,12.831999999999999,19.164,1.3679999999999999,0.20799999999999996,2
12,19,53.0,52.8,2.1279999999999997,1.338,16.0,12.0,5.6,4.2,9.2,5.2,11.518,9.01,1.8,1.386,2
18,17,55.0,40.2,1.016,1.308,10.2,9.8,2.8,3.8,5.4,7.4,13.173999999999998,12.634,1.1400000000000001,1.204,1
4,14,51.8,58.0,2.0140000000000002,1.3920000000000001,13.6,8.2,5.6,2.4,11.4,5.4,9.218,13.75,1.7880000000000003,1.22,1
0,2,40.4,50.8,1.4120000000000001,1.7260000000000002,15.0,15.2,3.8,5.6,9.4,6.4,12.222,6.924000000000001,1.544,1.7880000000000003,0
1,8,62.8,37.8,2.4579999999999997,1.33,17.2,12.8,6.6,4.2,10.8,5.0,9.998000000000001,14.51,2.0420000000000003,1.1480000000000001,2
3,13,42.8,52.6,1.592,1.272,14.0,16.8,4.0,5.0,9.4,7.6,11.814,8.904,1.5419999999999998,1.31,2
5,11,60.0,58.6,1.9460000000000002,2.3020000000000005,18.8,17.2,7.6,6.0,11.4,12.0,10.744,12.425999999999998,2.006,1.9740000000000002,2
6,15,61.6,41.4,2.052,1.1119999999999999,13.6,11.8,3.8,3.8,4.8,4.6,10.824,14.202000000000002,1.8240000000000003,0.726,1
7,9,61.8,29.0,1.69,1.1620000000000001,9.6,10.8,4.8,3.4,6.4,3.8,14.078,17.380000000000003,1.8199999999999998,0.5940000000000001,1
10,16,49.6,36.4,0.568,0.8480000000000001,7.4,9.8,2.0,3.6,5.4,3.8,12.99,14.963999999999999,0.446,0.518,2
11,0,66.2,64.6,2.326,1.8219999999999998,19.4,15.8,5.4,4.8,12.8,12.6,6.164,6.1739999999999995,2.178,2.146,1
8,7,51.8,41.6,1.104,1.1640000000000001,13.0,10.0,4.2,3.2,6.2,3.8,13.572,16.96,1.29,1.562,0
9,3,47.2,41.2,0.9359999999999999,1.454,10.6,10.0,3.4,3.6,3.4,6.8,14.626000000000001,9.808,0.784,1.5059999999999998,0
2,1,52.4,59.6,1.4259999999999997,1.6079999999999999,13.8,11.6,3.8,4.8,8.0,5.2,8.518,13.439999999999998,1.268,1.7120000000000002,0
13,18,40.6,39.0,1.318,1.198,12.4,9.4,3.6,3.0,10.2,5.8,11.690000000000001,17.566,1.494,1.286,0
14,5,67.8,38.8,2.964,1.068,17.0,13.0,5.4,4.4,10.8,7.2,8.758,10.258,2.188,1.08,2
15,10,46.0,44.0,0.522,0.706,9.4,7.6,3.6,2.6,4.2,2.0,16.598,18.912,0.6920000000000001,0.25399999999999995,1
16,12,40.4,40.8,0.694,1.2839999999999998,7.6,10.8,2.2,4.8,2.6,7.2,14.484,12.042,0.772,1.5,1
17,6,57.2,50.4,1.9300000000000002,1.7259999999999998,16.0,10.4,6.2,3.8,8.0,6.8,8.038,25.172,1.672,1.4700000000000002,0
19,4,38.2,58.2,1.53,2.1,14.2,13.2,4.2,5.6,6.0,7.8,14.282,11.478,1.3960000000000001,1.41,0
0,14,42.4,62.0,1.548,1.688,13.6,10.2,4.2,3.2,8.4,7.6,13.74,13.48,1.592,1.6300000000000001,2
1,17,54.8,35.0,2.136,1.1599999999999997,14.2,9.2,6.0,3.0,8.0,6.6,12.446000000000002,12.882,1.8519999999999999,1.056,2
3,8,49.4,31.0,1.9780000000000002,1.184,12.4,12.8,4.4,3.8,8.6,5.6,11.348,13.865999999999996,1.706,0.954,0
4,11,50.4,54.6,1.636,2.044,12.4,15.6,5.2,5.0,10.2,11.6,9.65,13.578,1.504,1.612,2
5,13,59.8,52.6,2.054,1.3679999999999999,18.4,17.8,7.0,5.4,9.6,8.0,12.152000000000001,9.434000000000001,2.0,1.272,2
6,19,63.8,54.4,2.058,1.252,14.2,10.0,3.2,3.6,5.0,4.2,11.2,10.306000000000001,1.8820000000000001,1.4620000000000002,2
7,16,47.8,41.8,1.23,0.7220000000000001,8.6,9.6,4.0,3.2,4.0,4.0,12.524,16.25,1.4540000000000002,0.476,2
10,9,52.4,33.8,0.844,1.182,9.0,10.8,2.4,3.8,5.2,2.6,13.394,19.238,0.842,0.732,2
12,2,56.0,41.4,2.184,1.592,14.6,14.2,5.0,4.6,9.6,6.4,10.126,7.228,1.8939999999999997,1.52,2
18,15,53.4,41.4,1.112,1.1740000000000002,9.8,12.6,2.6,4.2,5.0,4.8,12.185999999999998,10.93,1.374,0.738,0
15,5,45.8,38.8,0.774,1.068,11.2,13.4,4.0,5.0,4.0,6.6,15.65,10.870000000000001,0.9180000000000001,1.1139999999999999,0
14,7,68.2,42.0,2.6060000000000003,1.14,17.4,9.4,5.6,3.8,13.2,3.8,10.220000000000002,14.065999999999999,2.208,1.566,0
13,1,45.4,57.6,1.4780000000000002,1.698,13.0,11.6,4.2,5.0,8.4,5.2,13.748,14.697999999999999,1.65,1.9899999999999998,2
11,6,63.8,54.0,2.596,2.232,19.8,13.0,5.8,4.8,13.2,7.8,7.218000000000001,23.627999999999997,2.098,1.548,1
17,4,57.4,61.0,1.698,2.23,13.2,12.6,5.0,5.0,5.4,7.2,8.014000000000001,12.426,1.334,1.8060000000000003,0
16,0,40.4,53.4,0.692,1.9100000000000001,6.8,16.6,2.0,5.2,3.0,12.8,15.963999999999999,6.928,0.828,1.826,0
19,3,44.0,37.4,1.4900000000000002,1.312,12.6,10.2,3.8,3.4,7.0,7.0,14.24,9.884,1.3399999999999999,1.4120000000000001,1
2,10,47.4,39.8,1.504,0.8940000000000001,14.2,7.6,4.0,3.4,8.4,3.0,7.752,19.830000000000002,1.44,0.40199999999999997,2
9,18,39.2,40.8,0.69,1.424,9.8,10.2,3.0,3.4,3.0,6.0,17.462,17.778,0.554,1.326,0
8,12,41.4,53.2,0.9040000000000001,1.452,11.8,14.6,3.4,5.0,8.0,10.6,12.394,9.959999999999999,1.012,1.8579999999999999,0
